"age_group","year","n_pop","sex","uf_code","source_year","uf"
"90+",2009,333,"male","AC",2013,12
"Total",2002,302852,"female","AC",2013,12
"0-4",2002,42749,"female","AC",2013,12
"5-9",2002,39742,"female","AC",2013,12
"10-14",2002,35561,"female","AC",2013,12
"15-19",2002,34138,"female","AC",2013,12
"20-24",2002,31043,"female","AC",2013,12
"25-29",2002,25480,"female","AC",2013,12
"30-34",2002,20831,"female","AC",2013,12
"35-39",2002,17080,"female","AC",2013,12
"40-44",2002,14084,"female","AC",2013,12
"45-49",2002,11430,"female","AC",2013,12
"50-54",2002,8574,"female","AC",2013,12
"55-59",2002,6708,"female","AC",2013,12
"60-64",2002,5140,"female","AC",2013,12
"65-69",2002,3610,"female","AC",2013,12
"70-74",2002,2756,"female","AC",2013,12
"75-79",2002,1842,"female","AC",2013,12
"80-84",2002,1025,"female","AC",2013,12
"85-89",2002,570,"female","AC",2013,12
"90+",2002,489,"female","AC",2013,12
"Total",2003,310458,"female","AC",2013,12
"0-4",2003,43252,"female","AC",2013,12
"5-9",2003,40411,"female","AC",2013,12
"10-14",2003,36378,"female","AC",2013,12
"15-19",2003,34024,"female","AC",2013,12
"20-24",2003,32108,"female","AC",2013,12
"25-29",2003,26490,"female","AC",2013,12
"30-34",2003,21569,"female","AC",2013,12
"35-39",2003,17768,"female","AC",2013,12
"40-44",2003,14566,"female","AC",2013,12
"45-49",2003,11936,"female","AC",2013,12
"50-54",2003,9064,"female","AC",2013,12
"55-59",2003,6877,"female","AC",2013,12
"60-64",2003,5423,"female","AC",2013,12
"65-69",2003,3782,"female","AC",2013,12
"70-74",2003,2789,"female","AC",2013,12
"75-79",2003,1937,"female","AC",2013,12
"80-84",2003,1050,"female","AC",2013,12
"85-89",2003,572,"female","AC",2013,12
"90+",2003,462,"female","AC",2013,12
"Total",2004,318069,"female","AC",2013,12
"0-4",2004,43707,"female","AC",2013,12
"5-9",2004,40969,"female","AC",2013,12
"10-14",2004,37238,"female","AC",2013,12
"15-19",2004,34006,"female","AC",2013,12
"20-24",2004,32970,"female","AC",2013,12
"25-29",2004,27533,"female","AC",2013,12
"30-34",2004,22364,"female","AC",2013,12
"35-39",2004,18463,"female","AC",2013,12
"40-44",2004,15083,"female","AC",2013,12
"45-49",2004,12434,"female","AC",2013,12
"50-54",2004,9571,"female","AC",2013,12
"55-59",2004,7088,"female","AC",2013,12
"60-64",2004,5685,"female","AC",2013,12
"65-69",2004,3980,"female","AC",2013,12
"70-74",2004,2841,"female","AC",2013,12
"75-79",2004,2027,"female","AC",2013,12
"80-84",2004,1089,"female","AC",2013,12
"85-89",2004,577,"female","AC",2013,12
"90+",2004,444,"female","AC",2013,12
"Total",2005,325668,"female","AC",2013,12
"0-4",2005,44167,"female","AC",2013,12
"5-9",2005,41355,"female","AC",2013,12
"10-14",2005,38062,"female","AC",2013,12
"15-19",2005,34233,"female","AC",2013,12
"20-24",2005,33549,"female","AC",2013,12
"25-29",2005,28599,"female","AC",2013,12
"30-34",2005,23227,"female","AC",2013,12
"35-39",2005,19153,"female","AC",2013,12
"40-44",2005,15655,"female","AC",2013,12
"45-49",2005,12923,"female","AC",2013,12
"50-54",2005,10078,"female","AC",2013,12
"55-59",2005,7367,"female","AC",2013,12
"60-64",2005,5911,"female","AC",2013,12
"65-69",2005,4200,"female","AC",2013,12
"70-74",2005,2924,"female","AC",2013,12
"75-79",2005,2108,"female","AC",2013,12
"80-84",2005,1140,"female","AC",2013,12
"85-89",2005,584,"female","AC",2013,12
"90+",2005,433,"female","AC",2013,12
"Total",2006,333234,"female","AC",2013,12
"0-4",2006,44194,"female","AC",2013,12
"5-9",2006,42009,"female","AC",2013,12
"10-14",2006,38855,"female","AC",2013,12
"15-19",2006,34673,"female","AC",2013,12
"20-24",2006,33862,"female","AC",2013,12
"25-29",2006,29684,"female","AC",2013,12
"30-34",2006,24148,"female","AC",2013,12
"35-39",2006,19847,"female","AC",2013,12
"40-44",2006,16274,"female","AC",2013,12
"45-49",2006,13404,"female","AC",2013,12
"50-54",2006,10585,"female","AC",2013,12
"55-59",2006,7714,"female","AC",2013,12
"60-64",2006,6105,"female","AC",2013,12
"65-69",2006,4438,"female","AC",2013,12
"70-74",2006,3037,"female","AC",2013,12
"75-79",2006,2179,"female","AC",2013,12
"80-84",2006,1204,"female","AC",2013,12
"85-89",2006,594,"female","AC",2013,12
"90+",2006,428,"female","AC",2013,12
"Total",2007,340754,"female","AC",2013,12
"0-4",2007,44137,"female","AC",2013,12
"5-9",2007,42592,"female","AC",2013,12
"10-14",2007,39602,"female","AC",2013,12
"15-19",2007,35332,"female","AC",2013,12
"20-24",2007,33892,"female","AC",2013,12
"25-29",2007,30801,"female","AC",2013,12
"30-34",2007,25114,"female","AC",2013,12
"35-39",2007,20553,"female","AC",2013,12
"40-44",2007,16930,"female","AC",2013,12
"45-49",2007,13880,"female","AC",2013,12
"50-54",2007,11088,"female","AC",2013,12
"55-59",2007,8135,"female","AC",2013,12
"60-64",2007,6263,"female","AC",2013,12
"65-69",2007,4697,"female","AC",2013,12
"70-74",2007,3178,"female","AC",2013,12
"75-79",2007,2234,"female","AC",2013,12
"80-84",2007,1288,"female","AC",2013,12
"85-89",2007,611,"female","AC",2013,12
"90+",2007,427,"female","AC",2013,12
"Total",2008,348217,"female","AC",2013,12
"0-4",2008,44010,"female","AC",2013,12
"5-9",2008,43111,"female","AC",2013,12
"10-14",2008,40271,"female","AC",2013,12
"15-19",2008,36149,"female","AC",2013,12
"20-24",2008,33782,"female","AC",2013,12
"25-29",2008,31862,"female","AC",2013,12
"30-34",2008,26114,"female","AC",2013,12
"35-39",2008,21286,"female","AC",2013,12
"40-44",2008,17618,"female","AC",2013,12
"45-49",2008,14362,"female","AC",2013,12
"50-54",2008,11586,"female","AC",2013,12
"55-59",2008,8606,"female","AC",2013,12
"60-64",2008,6420,"female","AC",2013,12
"65-69",2008,4962,"female","AC",2013,12
"70-74",2008,3344,"female","AC",2013,12
"75-79",2008,2287,"female","AC",2013,12
"80-84",2008,1384,"female","AC",2013,12
"85-89",2008,632,"female","AC",2013,12
"90+",2008,431,"female","AC",2013,12
"Total",2009,355604,"female","AC",2013,12
"0-4",2009,43826,"female","AC",2013,12
"5-9",2009,43581,"female","AC",2013,12
"10-14",2009,40830,"female","AC",2013,12
"15-19",2009,37009,"female","AC",2013,12
"20-24",2009,33768,"female","AC",2013,12
"25-29",2009,32721,"female","AC",2013,12
"30-34",2009,27146,"female","AC",2013,12
"35-39",2009,22075,"female","AC",2013,12
"40-44",2009,18313,"female","AC",2013,12
"45-49",2009,14879,"female","AC",2013,12
"50-54",2009,12077,"female","AC",2013,12
"55-59",2009,9095,"female","AC",2013,12
"60-64",2009,6617,"female","AC",2013,12
"65-69",2009,5204,"female","AC",2013,12
"70-74",2009,3534,"female","AC",2013,12
"75-79",2009,2356,"female","AC",2013,12
"80-84",2009,1473,"female","AC",2013,12
"85-89",2009,663,"female","AC",2013,12
"90+",2009,437,"female","AC",2013,12
"Total",2002,616781,"both","AC",2013,12
"0-4",2002,87409,"both","AC",2013,12
"5-9",2002,80069,"both","AC",2013,12
"10-14",2002,72108,"both","AC",2013,12
"15-19",2002,69508,"both","AC",2013,12
"20-24",2002,62938,"both","AC",2013,12
"25-29",2002,51664,"both","AC",2013,12
"30-34",2002,42702,"both","AC",2013,12
"35-39",2002,34958,"both","AC",2013,12
"40-44",2002,28828,"both","AC",2013,12
"45-49",2002,23498,"both","AC",2013,12
"50-54",2002,17687,"both","AC",2013,12
"55-59",2002,13455,"both","AC",2013,12
"60-64",2002,10365,"both","AC",2013,12
"65-69",2002,7633,"both","AC",2013,12
"70-74",2002,5819,"both","AC",2013,12
"75-79",2002,3954,"both","AC",2013,12
"80-84",2002,2177,"both","AC",2013,12
"85-89",2002,1135,"both","AC",2013,12
"90+",2002,874,"both","AC",2013,12
"Total",2003,631650,"both","AC",2013,12
"0-4",2003,88441,"both","AC",2013,12
"5-9",2003,81533,"both","AC",2013,12
"10-14",2003,73581,"both","AC",2013,12
"15-19",2003,69311,"both","AC",2013,12
"20-24",2003,65097,"both","AC",2013,12
"25-29",2003,53640,"both","AC",2013,12
"30-34",2003,44070,"both","AC",2013,12
"35-39",2003,36408,"both","AC",2013,12
"40-44",2003,29698,"both","AC",2013,12
"45-49",2003,24480,"both","AC",2013,12
"50-54",2003,18666,"both","AC",2013,12
"55-59",2003,13908,"both","AC",2013,12
"60-64",2003,10776,"both","AC",2013,12
"65-69",2003,7912,"both","AC",2013,12
"70-74",2003,5852,"both","AC",2013,12
"75-79",2003,4102,"both","AC",2013,12
"80-84",2003,2223,"both","AC",2013,12
"85-89",2003,1143,"both","AC",2013,12
"90+",2003,809,"both","AC",2013,12
"Total",2004,646548,"both","AC",2013,12
"0-4",2004,89283,"both","AC",2013,12
"5-9",2004,82888,"both","AC",2013,12
"10-14",2004,75150,"both","AC",2013,12
"15-19",2004,69278,"both","AC",2013,12
"20-24",2004,66858,"both","AC",2013,12
"25-29",2004,55695,"both","AC",2013,12
"30-34",2004,45550,"both","AC",2013,12
"35-39",2004,37858,"both","AC",2013,12
"40-44",2004,30658,"both","AC",2013,12
"45-49",2004,25435,"both","AC",2013,12
"50-54",2004,19666,"both","AC",2013,12
"55-59",2004,14442,"both","AC",2013,12
"60-64",2004,11191,"both","AC",2013,12
"65-69",2004,8218,"both","AC",2013,12
"70-74",2004,5926,"both","AC",2013,12
"75-79",2004,4234,"both","AC",2013,12
"80-84",2004,2295,"both","AC",2013,12
"85-89",2004,1153,"both","AC",2013,12
"90+",2004,770,"both","AC",2013,12
"Total",2005,661427,"both","AC",2013,12
"0-4",2005,90023,"both","AC",2013,12
"5-9",2005,84017,"both","AC",2013,12
"10-14",2005,76683,"both","AC",2013,12
"15-19",2005,69699,"both","AC",2013,12
"20-24",2005,68050,"both","AC",2013,12
"25-29",2005,57802,"both","AC",2013,12
"30-34",2005,47193,"both","AC",2013,12
"35-39",2005,39259,"both","AC",2013,12
"40-44",2005,31757,"both","AC",2013,12
"45-49",2005,26361,"both","AC",2013,12
"50-54",2005,20653,"both","AC",2013,12
"55-59",2005,15087,"both","AC",2013,12
"60-64",2005,11604,"both","AC",2013,12
"65-69",2005,8540,"both","AC",2013,12
"70-74",2005,6059,"both","AC",2013,12
"75-79",2005,4341,"both","AC",2013,12
"80-84",2005,2386,"both","AC",2013,12
"85-89",2005,1164,"both","AC",2013,12
"90+",2005,749,"both","AC",2013,12
"Total",2006,676252,"both","AC",2013,12
"0-4",2006,90106,"both","AC",2013,12
"5-9",2006,85454,"both","AC",2013,12
"10-14",2006,78214,"both","AC",2013,12
"15-19",2006,70505,"both","AC",2013,12
"20-24",2006,68712,"both","AC",2013,12
"25-29",2006,59965,"both","AC",2013,12
"30-34",2006,48967,"both","AC",2013,12
"35-39",2006,40630,"both","AC",2013,12
"40-44",2006,32987,"both","AC",2013,12
"45-49",2006,27254,"both","AC",2013,12
"50-54",2006,21635,"both","AC",2013,12
"55-59",2006,15837,"both","AC",2013,12
"60-64",2006,12013,"both","AC",2013,12
"65-69",2006,8880,"both","AC",2013,12
"70-74",2006,6245,"both","AC",2013,12
"75-79",2006,4429,"both","AC",2013,12
"80-84",2006,2497,"both","AC",2013,12
"85-89",2006,1181,"both","AC",2013,12
"90+",2006,741,"both","AC",2013,12
"Total",2007,690997,"both","AC",2013,12
"0-4",2007,90014,"both","AC",2013,12
"5-9",2007,86715,"both","AC",2013,12
"10-14",2007,79735,"both","AC",2013,12
"15-19",2007,71696,"both","AC",2013,12
"20-24",2007,68813,"both","AC",2013,12
"25-29",2007,62222,"both","AC",2013,12
"30-34",2007,50844,"both","AC",2013,12
"35-39",2007,41973,"both","AC",2013,12
"40-44",2007,34343,"both","AC",2013,12
"45-49",2007,28111,"both","AC",2013,12
"50-54",2007,22612,"both","AC",2013,12
"55-59",2007,16698,"both","AC",2013,12
"60-64",2007,12411,"both","AC",2013,12
"65-69",2007,9250,"both","AC",2013,12
"70-74",2007,6475,"both","AC",2013,12
"75-79",2007,4496,"both","AC",2013,12
"80-84",2007,2634,"both","AC",2013,12
"85-89",2007,1212,"both","AC",2013,12
"90+",2007,743,"both","AC",2013,12
"Total",2008,705635,"both","AC",2013,12
"0-4",2008,89775,"both","AC",2013,12
"5-9",2008,87782,"both","AC",2013,12
"10-14",2008,81204,"both","AC",2013,12
"15-19",2008,73169,"both","AC",2013,12
"20-24",2008,68633,"both","AC",2013,12
"25-29",2008,64381,"both","AC",2013,12
"30-34",2008,52808,"both","AC",2013,12
"35-39",2008,43339,"both","AC",2013,12
"40-44",2008,35787,"both","AC",2013,12
"45-49",2008,28976,"both","AC",2013,12
"50-54",2008,23576,"both","AC",2013,12
"55-59",2008,17633,"both","AC",2013,12
"60-64",2008,12838,"both","AC",2013,12
"65-69",2008,9636,"both","AC",2013,12
"70-74",2008,6743,"both","AC",2013,12
"75-79",2008,4565,"both","AC",2013,12
"80-84",2008,2784,"both","AC",2013,12
"85-89",2008,1252,"both","AC",2013,12
"90+",2008,754,"both","AC",2013,12
"Total",2009,720132,"both","AC",2013,12
"0-4",2009,89420,"both","AC",2013,12
"5-9",2009,88659,"both","AC",2013,12
"10-14",2009,82563,"both","AC",2013,12
"15-19",2009,74739,"both","AC",2013,12
"20-24",2009,68617,"both","AC",2013,12
"25-29",2009,66147,"both","AC",2013,12
"30-34",2009,54850,"both","AC",2013,12
"35-39",2009,44817,"both","AC",2013,12
"40-44",2009,37229,"both","AC",2013,12
"45-49",2009,29929,"both","AC",2013,12
"50-54",2009,24514,"both","AC",2013,12
"55-59",2009,18589,"both","AC",2013,12
"60-64",2009,13340,"both","AC",2013,12
"65-69",2009,10025,"both","AC",2013,12
"70-74",2009,7033,"both","AC",2013,12
"75-79",2009,4666,"both","AC",2013,12
"80-84",2009,2917,"both","AC",2013,12
"85-89",2009,1308,"both","AC",2013,12
"90+",2009,770,"both","AC",2013,12
"Total",2002,1531371,"male","AM",2013,13
"0-4",2002,208924,"male","AM",2013,13
"5-9",2002,200768,"male","AM",2013,13
"10-14",2002,180399,"male","AM",2013,13
"15-19",2002,172156,"male","AM",2013,13
"20-24",2002,157948,"male","AM",2013,13
"25-29",2002,132787,"male","AM",2013,13
"30-34",2002,108995,"male","AM",2013,13
"35-39",2002,92578,"male","AM",2013,13
"40-44",2002,76063,"male","AM",2013,13
"45-49",2002,59259,"male","AM",2013,13
"50-54",2002,43240,"male","AM",2013,13
"55-59",2002,30665,"male","AM",2013,13
"60-64",2002,23202,"male","AM",2013,13
"65-69",2002,17578,"male","AM",2013,13
"70-74",2002,12374,"male","AM",2013,13
"75-79",2002,7860,"male","AM",2013,13
"80-84",2002,4093,"male","AM",2013,13
"85-89",2002,1670,"male","AM",2013,13
"90+",2002,812,"male","AM",2013,13
"Total",2003,1568730,"male","AM",2013,13
"0-4",2003,210255,"male","AM",2013,13
"5-9",2003,203460,"male","AM",2013,13
"10-14",2003,185094,"male","AM",2013,13
"15-19",2003,172308,"male","AM",2013,13
"20-24",2003,163046,"male","AM",2013,13
"25-29",2003,137472,"male","AM",2013,13
"30-34",2003,113339,"male","AM",2013,13
"35-39",2003,94778,"male","AM",2013,13
"40-44",2003,79604,"male","AM",2013,13
"45-49",2003,61843,"male","AM",2013,13
"50-54",2003,46083,"male","AM",2013,13
"55-59",2003,32106,"male","AM",2013,13
"60-64",2003,23883,"male","AM",2013,13
"65-69",2003,18064,"male","AM",2013,13
"70-74",2003,12710,"male","AM",2013,13
"75-79",2003,8003,"male","AM",2013,13
"80-84",2003,4235,"male","AM",2013,13
"85-89",2003,1697,"male","AM",2013,13
"90+",2003,750,"male","AM",2013,13
"Total",2004,1606028,"male","AM",2013,13
"0-4",2004,211813,"male","AM",2013,13
"5-9",2004,205230,"male","AM",2013,13
"10-14",2004,189796,"male","AM",2013,13
"15-19",2004,172975,"male","AM",2013,13
"20-24",2004,167320,"male","AM",2013,13
"25-29",2004,142254,"male","AM",2013,13
"30-34",2004,117824,"male","AM",2013,13
"35-39",2004,97225,"male","AM",2013,13
"40-44",2004,82948,"male","AM",2013,13
"45-49",2004,64570,"male","AM",2013,13
"50-54",2004,48935,"male","AM",2013,13
"55-59",2004,33795,"male","AM",2013,13
"60-64",2004,24676,"male","AM",2013,13
"65-69",2004,18565,"male","AM",2013,13
"70-74",2004,13076,"male","AM",2013,13
"75-79",2004,8185,"male","AM",2013,13
"80-84",2004,4377,"male","AM",2013,13
"85-89",2004,1755,"male","AM",2013,13
"90+",2004,709,"male","AM",2013,13
"Total",2005,1643149,"male","AM",2013,13
"0-4",2005,213956,"male","AM",2013,13
"5-9",2005,205725,"male","AM",2013,13
"10-14",2005,194050,"male","AM",2013,13
"15-19",2005,174844,"male","AM",2013,13
"20-24",2005,170438,"male","AM",2013,13
"25-29",2005,147144,"male","AM",2013,13
"30-34",2005,122312,"male","AM",2013,13
"35-39",2005,100164,"male","AM",2013,13
"40-44",2005,85931,"male","AM",2013,13
"45-49",2005,67534,"male","AM",2013,13
"50-54",2005,51697,"male","AM",2013,13
"55-59",2005,35759,"male","AM",2013,13
"60-64",2005,25610,"male","AM",2013,13
"65-69",2005,19081,"male","AM",2013,13
"70-74",2005,13463,"male","AM",2013,13
"75-79",2005,8414,"male","AM",2013,13
"80-84",2005,4511,"male","AM",2013,13
"85-89",2005,1827,"male","AM",2013,13
"90+",2005,689,"male","AM",2013,13
"Total",2006,1679983,"male","AM",2013,13
"0-4",2006,214645,"male","AM",2013,13
"5-9",2006,207051,"male","AM",2013,13
"10-14",2006,197874,"male","AM",2013,13
"15-19",2006,177735,"male","AM",2013,13
"20-24",2006,172410,"male","AM",2013,13
"25-29",2006,152134,"male","AM",2013,13
"30-34",2006,126818,"male","AM",2013,13
"35-39",2006,103550,"male","AM",2013,13
"40-44",2006,88578,"male","AM",2013,13
"45-49",2006,70712,"male","AM",2013,13
"50-54",2006,54377,"male","AM",2013,13
"55-59",2006,37992,"male","AM",2013,13
"60-64",2006,26673,"male","AM",2013,13
"65-69",2006,19625,"male","AM",2013,13
"70-74",2006,13875,"male","AM",2013,13
"75-79",2006,8676,"male","AM",2013,13
"80-84",2006,4652,"male","AM",2013,13
"85-89",2006,1914,"male","AM",2013,13
"90+",2006,692,"male","AM",2013,13
"Total",2007,1716423,"male","AM",2013,13
"0-4",2007,214860,"male","AM",2013,13
"5-9",2007,208333,"male","AM",2013,13
"10-14",2007,201189,"male","AM",2013,13
"15-19",2007,181636,"male","AM",2013,13
"20-24",2007,173070,"male","AM",2013,13
"25-29",2007,157298,"male","AM",2013,13
"30-34",2007,131316,"male","AM",2013,13
"35-39",2007,107393,"male","AM",2013,13
"40-44",2007,90848,"male","AM",2013,13
"45-49",2007,74145,"male","AM",2013,13
"50-54",2007,56945,"male","AM",2013,13
"55-59",2007,40505,"male","AM",2013,13
"60-64",2007,27854,"male","AM",2013,13
"65-69",2007,20204,"male","AM",2013,13
"70-74",2007,14310,"male","AM",2013,13
"75-79",2007,8978,"male","AM",2013,13
"80-84",2007,4802,"male","AM",2013,13
"85-89",2007,2021,"male","AM",2013,13
"90+",2007,716,"male","AM",2013,13
"Total",2008,1752383,"male","AM",2013,13
"0-4",2008,214647,"male","AM",2013,13
"5-9",2008,209675,"male","AM",2013,13
"10-14",2008,203800,"male","AM",2013,13
"15-19",2008,186185,"male","AM",2013,13
"20-24",2008,173117,"male","AM",2013,13
"25-29",2008,162241,"male","AM",2013,13
"30-34",2008,135835,"male","AM",2013,13
"35-39",2008,111578,"male","AM",2013,13
"40-44",2008,92980,"male","AM",2013,13
"45-49",2008,77657,"male","AM",2013,13
"50-54",2008,59492,"male","AM",2013,13
"55-59",2008,43194,"male","AM",2013,13
"60-64",2008,29198,"male","AM",2013,13
"65-69",2008,20847,"male","AM",2013,13
"70-74",2008,14766,"male","AM",2013,13
"75-79",2008,9305,"male","AM",2013,13
"80-84",2008,4972,"male","AM",2013,13
"85-89",2008,2135,"male","AM",2013,13
"90+",2008,759,"male","AM",2013,13
"Total",2009,1787795,"male","AM",2013,13
"0-4",2009,214074,"male","AM",2013,13
"5-9",2009,211242,"male","AM",2013,13
"10-14",2009,205489,"male","AM",2013,13
"15-19",2009,190737,"male","AM",2013,13
"20-24",2009,173677,"male","AM",2013,13
"25-29",2009,166355,"male","AM",2013,13
"30-34",2009,140448,"male","AM",2013,13
"35-39",2009,115898,"male","AM",2013,13
"40-44",2009,95351,"male","AM",2013,13
"45-49",2009,80980,"male","AM",2013,13
"50-54",2009,62179,"male","AM",2013,13
"55-59",2009,45892,"male","AM",2013,13
"60-64",2009,30770,"male","AM",2013,13
"65-69",2009,21588,"male","AM",2013,13
"70-74",2009,15234,"male","AM",2013,13
"75-79",2009,9655,"male","AM",2013,13
"80-84",2009,5163,"male","AM",2013,13
"85-89",2009,2248,"male","AM",2013,13
"90+",2009,815,"male","AM",2013,13
"Total",2002,1489992,"female","AM",2013,13
"0-4",2002,202713,"female","AM",2013,13
"5-9",2002,195132,"female","AM",2013,13
"10-14",2002,175142,"female","AM",2013,13
"15-19",2002,169181,"female","AM",2013,13
"20-24",2002,156040,"female","AM",2013,13
"25-29",2002,130215,"female","AM",2013,13
"30-34",2002,103970,"female","AM",2013,13
"35-39",2002,86700,"female","AM",2013,13
"40-44",2002,71584,"female","AM",2013,13
"45-49",2002,55687,"female","AM",2013,13
"50-54",2002,40931,"female","AM",2013,13
"55-59",2002,30317,"female","AM",2013,13
"60-64",2002,23872,"female","AM",2013,13
"65-69",2002,18256,"female","AM",2013,13
"70-74",2002,12821,"female","AM",2013,13
"75-79",2002,8613,"female","AM",2013,13
"80-84",2002,4837,"female","AM",2013,13
"85-89",2002,2257,"female","AM",2013,13
"90+",2002,1724,"female","AM",2013,13
"Total",2003,1527397,"female","AM",2013,13
"0-4",2003,203295,"female","AM",2013,13
"5-9",2003,198111,"female","AM",2013,13
"10-14",2003,179711,"female","AM",2013,13
"15-19",2003,168864,"female","AM",2013,13
"20-24",2003,161252,"female","AM",2013,13
"25-29",2003,135164,"female","AM",2013,13
"30-34",2003,109084,"female","AM",2013,13
"35-39",2003,88853,"female","AM",2013,13
